Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Undergrad University Ranking,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Location Preference (Post-MBA),Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?,Salary Difference,Percent of Life Worked
6348,29,Other,Arts,3.28,1,Engineer,85555,No,736,24,Self-funded,Marketing Director,160129,Domestic,Career Growth,On-Campus,No,74574,0.034482759
6349,26,Female,Arts,2.92,4,Engineer,85691,Yes,532,40,Employer,Startup Founder,104333,International,Networking,Online,Yes,18642,0.153846154
6350,34,Male,Science,3.93,6,Analyst,84850,No,706,152,Scholarship,Executive,169917,International,Entrepreneurship,Online,Yes,85067,0.176470588
6351,23,Male,Arts,2.44,6,Manager,45268,Yes,315,313,Employer,Finance Manager,168249,Domestic,Networking,Online,No,122981,0.260869565
6352,30,Male,Business,3.18,2,Manager,112190,No,320,366,Self-funded,Marketing Director,86397,International,Networking,Online,Yes,-25793,0.066666667
6353,23,Female,Economics,3.4,7,Engineer,59083,Yes,767,152,Self-funded,Finance Manager,130283,Domestic,Entrepreneurship,Online,Yes,71200,0.304347826
6354,31,Female,Science,3.65,0,Engineer,37204,No,486,230,Employer,Finance Manager,192358,International,Networking,On-Campus,No,155154,0
6355,32,Female,Economics,2.81,3,Entrepreneur,112312,No,405,325,Self-funded,Executive,99912,International,Skill Enhancement,Online,Yes,-12400,0.09375
6356,21,Female,Engineering,3.37,2,Consultant,53775,No,387,319,Loan,Startup Founder,108961,Domestic,Networking,Online,No,55186,0.095238095
6357,31,Female,Arts,2.61,3,Analyst,77470,Yes,422,147,Loan,Consultant,173242,Domestic,Career Growth,On-Campus,No,95772,0.096774194
6358,33,Male,Engineering,2.87,8,Entrepreneur,67757,Yes,427,318,Employer,Executive,179373,Domestic,Networking,Online,Yes,111616,0.242424242
6359,25,Male,Science,3.79,7,Engineer,104321,No,665,455,Scholarship,Finance Manager,81296,International,Skill Enhancement,Online,Yes,-23025,0.28
6360,34,Female,Business,3.9,3,Manager,81761,No,393,286,Employer,Consultant,154873,International,Skill Enhancement,Online,Yes,73112,0.088235294
6361,24,Other,Arts,3.44,7,Manager,100733,No,699,89,Employer,Consultant,109870,International,Entrepreneurship,On-Campus,Yes,9137,0.291666667
6362,29,Female,Engineering,2.75,0,Entrepreneur,89928,No,571,449,Employer,Startup Founder,130556,Domestic,Career Growth,On-Campus,Yes,40628,0
6363,29,Female,Arts,3.64,7,Manager,62281,No,626,386,Employer,Finance Manager,188563,Domestic,Entrepreneurship,Online,Yes,126282,0.24137931
6364,34,Female,Economics,2.05,9,Manager,94059,No,395,200,Employer,Executive,108063,International,Networking,On-Campus,No,14004,0.264705882
6365,25,Female,Business,2.21,1,Consultant,83829,No,423,324,Scholarship,Startup Founder,173563,International,Career Growth,On-Campus,Yes,89734,0.04
6366,30,Male,Arts,3.32,5,Engineer,110537,Yes,407,248,Scholarship,Executive,119119,International,Career Growth,Online,Yes,8582,0.166666667
6367,24,Male,Business,2.58,5,Entrepreneur,101538,No,650,495,Scholarship,Marketing Director,199580,International,Career Growth,Online,Yes,98042,0.208333333
6368,27,Other,Economics,3.9,2,Analyst,34008,No,382,224,Scholarship,Finance Manager,136265,Domestic,Networking,On-Campus,Yes,102257,0.074074074
6369,26,Female,Economics,2.87,4,Analyst,64163,No,254,238,Employer,Finance Manager,96088,Domestic,Skill Enhancement,Online,Yes,31925,0.153846154
6370,24,Male,Engineering,2.86,1,Engineer,55713,Yes,324,486,Scholarship,Startup Founder,154671,International,Networking,On-Campus,No,98958,0.041666667
6371,33,Male,Science,3.36,7,Analyst,67140,No,609,497,Employer,Executive,195418,Domestic,Skill Enhancement,Online,No,128278,0.212121212
6372,33,Male,Engineering,3.54,7,Manager,69533,No,711,390,Loan,Consultant,132103,International,Career Growth,On-Campus,No,62570,0.212121212
6373,30,Male,Business,2.95,4,Consultant,45431,Yes,799,108,Loan,Startup Founder,199084,Domestic,Networking,On-Campus,No,153653,0.133333333
6374,22,Other,Engineering,2.43,6,Entrepreneur,109862,Yes,698,192,Employer,Finance Manager,100742,International,Entrepreneurship,Online,Yes,-9120,0.272727273
6375,21,Male,Arts,3.55,7,Entrepreneur,66248,No,594,241,Loan,Finance Manager,188762,Domestic,Career Growth,On-Campus,Yes,122514,0.333333333
6376,24,Female,Engineering,2.64,3,Manager,85280,Yes,774,488,Loan,Consultant,104390,Domestic,Networking,Online,No,19110,0.125
6377,24,Male,Science,2.35,1,Engineer,82753,No,317,97,Employer,Executive,94074,Domestic,Networking,On-Campus,Yes,11321,0.041666667
6378,33,Female,Science,3.26,4,Consultant,47423,No,488,229,Employer,Finance Manager,187165,Domestic,Entrepreneurship,Online,No,139742,0.121212121
6379,21,Male,Business,2.18,6,Analyst,30606,Yes,344,266,Employer,Startup Founder,136163,Domestic,Skill Enhancement,Online,No,105557,0.285714286
6380,26,Female,Economics,3.94,3,Entrepreneur,40332,Yes,779,246,Scholarship,Executive,145707,International,Career Growth,Online,Yes,105375,0.115384615
6381,24,Female,Science,3.26,3,Entrepreneur,105665,No,452,152,Self-funded,Executive,118931,Domestic,Networking,On-Campus,No,13266,0.125
6382,21,Female,Business,3.97,3,Engineer,61821,Yes,252,228,Loan,Finance Manager,81346,International,Career Growth,Online,Yes,19525,0.142857143
6383,21,Male,Science,2.68,8,Consultant,101153,Yes,456,131,Loan,Marketing Director,102511,Domestic,Skill Enhancement,On-Campus,Yes,1358,0.380952381
6384,33,Male,Science,3.94,8,Analyst,55233,Yes,574,47,Employer,Startup Founder,71477,International,Networking,On-Campus,Yes,16244,0.242424242
6385,21,Male,Economics,2.29,9,Entrepreneur,93172,Yes,771,229,Employer,Finance Manager,141569,Domestic,Skill Enhancement,Online,Yes,48397,0.428571429
6386,28,Male,Arts,2.08,7,Entrepreneur,94143,No,252,475,Employer,Startup Founder,170613,International,Career Growth,Online,Yes,76470,0.25
6387,30,Female,Business,2.07,7,Analyst,63223,Yes,261,88,Scholarship,Finance Manager,80346,Domestic,Career Growth,Online,No,17123,0.233333333
6388,28,Female,Science,2.93,6,Consultant,117116,No,709,208,Scholarship,Marketing Director,75437,International,Networking,Online,Yes,-41679,0.214285714
6389,22,Female,Science,2.17,0,Consultant,56613,No,599,303,Loan,Executive,193250,International,Networking,On-Campus,No,136637,0
6390,31,Female,Engineering,3.02,7,Consultant,96458,No,458,352,Scholarship,Marketing Director,136325,International,Career Growth,Online,Yes,39867,0.225806452
6391,33,Male,Arts,2.66,3,Entrepreneur,95456,No,263,440,Scholarship,Startup Founder,174380,Domestic,Networking,On-Campus,Yes,78924,0.090909091
6392,27,Male,Economics,2.67,0,Manager,99593,No,352,53,Scholarship,Executive,198753,International,Skill Enhancement,Online,No,99160,0
6393,34,Male,Business,3.27,0,Entrepreneur,84472,No,580,208,Scholarship,Finance Manager,157096,Domestic,Career Growth,On-Campus,Yes,72624,0
6394,28,Female,Science,2.33,2,Engineer,110174,No,790,457,Scholarship,Marketing Director,197769,Domestic,Skill Enhancement,Online,Yes,87595,0.071428571
6395,28,Female,Business,3.53,2,Engineer,62890,Yes,512,336,Employer,Marketing Director,104308,Domestic,Skill Enhancement,Online,No,41418,0.071428571
6396,31,Male,Economics,3.16,9,Entrepreneur,73185,No,298,306,Loan,Finance Manager,75588,International,Networking,On-Campus,No,2403,0.290322581
6397,30,Male,Arts,3.83,0,Entrepreneur,51511,No,738,272,Scholarship,Finance Manager,90247,International,Skill Enhancement,On-Campus,Yes,38736,0
6398,31,Female,Engineering,2.73,7,Analyst,70961,Yes,512,260,Employer,Marketing Director,178271,International,Entrepreneurship,On-Campus,Yes,107310,0.225806452
6399,33,Female,Arts,3.97,3,Consultant,113089,Yes,647,497,Self-funded,Startup Founder,184814,Domestic,Career Growth,On-Campus,Yes,71725,0.090909091
6400,27,Female,Engineering,3.15,3,Analyst,76679,No,587,395,Self-funded,Marketing Director,79377,International,Entrepreneurship,Online,Yes,2698,0.111111111
6401,25,Male,Business,3.95,5,Engineer,118545,No,662,24,Scholarship,Marketing Director,146155,International,Skill Enhancement,On-Campus,No,27610,0.2
6402,21,Male,Arts,2.05,8,Engineer,96601,Yes,718,239,Self-funded,Startup Founder,129741,International,Skill Enhancement,Online,Yes,33140,0.380952381
6403,32,Other,Arts,3.46,8,Manager,80533,No,627,159,Self-funded,Finance Manager,166165,International,Entrepreneurship,On-Campus,Yes,85632,0.25
6404,29,Female,Arts,3.63,7,Consultant,113594,Yes,630,306,Scholarship,Startup Founder,82783,Domestic,Networking,Online,No,-30811,0.24137931
6405,33,Male,Economics,2.11,0,Consultant,98154,Yes,310,344,Loan,Startup Founder,113168,Domestic,Skill Enhancement,On-Campus,Yes,15014,0
6406,27,Female,Business,3.16,9,Engineer,118755,Yes,614,376,Loan,Executive,106194,International,Skill Enhancement,Online,No,-12561,0.333333333
6407,22,Female,Engineering,3.6,9,Analyst,118284,No,536,88,Loan,Marketing Director,73165,International,Skill Enhancement,On-Campus,No,-45119,0.409090909
6408,26,Male,Arts,3.12,1,Entrepreneur,97632,No,680,251,Scholarship,Startup Founder,175173,International,Networking,Online,Yes,77541,0.038461538
6409,22,Male,Business,2.13,2,Consultant,63719,No,536,374,Self-funded,Consultant,154828,Domestic,Skill Enhancement,Online,No,91109,0.090909091
6410,21,Male,Economics,3.39,4,Entrepreneur,103157,Yes,651,88,Loan,Marketing Director,148780,International,Skill Enhancement,On-Campus,No,45623,0.19047619
6411,34,Male,Economics,2.12,4,Engineer,79903,Yes,489,356,Self-funded,Consultant,156136,Domestic,Networking,Online,No,76233,0.117647059
6412,27,Female,Business,3.63,9,Manager,112559,No,258,160,Employer,Consultant,71797,Domestic,Entrepreneurship,On-Campus,No,-40762,0.333333333
6413,33,Male,Engineering,2.09,7,Engineer,113785,Yes,764,79,Scholarship,Startup Founder,67682,Domestic,Career Growth,Online,Yes,-46103,0.212121212
6414,22,Female,Business,2.27,1,Entrepreneur,87117,No,659,470,Employer,Consultant,177081,Domestic,Networking,On-Campus,Yes,89964,0.045454545
6415,33,Other,Business,2.55,1,Engineer,103654,Yes,548,315,Loan,Finance Manager,116065,Domestic,Career Growth,On-Campus,Yes,12411,0.03030303
6416,34,Male,Science,3.27,7,Consultant,86347,Yes,574,482,Loan,Marketing Director,95129,International,Entrepreneurship,On-Campus,No,8782,0.205882353
6417,34,Male,Economics,3.95,0,Entrepreneur,81292,No,451,231,Employer,Consultant,178924,Domestic,Entrepreneurship,Online,Yes,97632,0
6418,22,Female,Engineering,2.24,8,Entrepreneur,49122,Yes,632,12,Self-funded,Startup Founder,133981,International,Skill Enhancement,On-Campus,Yes,84859,0.363636364
6419,33,Female,Science,2.29,1,Manager,43795,No,296,273,Self-funded,Executive,178052,International,Skill Enhancement,Online,No,134257,0.03030303
6420,31,Female,Business,2.74,4,Consultant,118702,No,478,233,Employer,Startup Founder,166888,Domestic,Career Growth,On-Campus,Yes,48186,0.129032258
6421,25,Male,Economics,3.67,2,Analyst,51811,No,607,106,Employer,Finance Manager,130577,International,Entrepreneurship,On-Campus,No,78766,0.08
6422,34,Male,Science,2.93,4,Manager,64719,No,589,386,Loan,Executive,166080,Domestic,Networking,Online,Yes,101361,0.117647059
6423,25,Female,Science,2.64,7,Consultant,42587,No,290,423,Loan,Finance Manager,111426,International,Networking,Online,Yes,68839,0.28
6424,27,Other,Engineering,3.12,7,Analyst,68787,Yes,609,306,Self-funded,Executive,126967,International,Networking,On-Campus,Yes,58180,0.259259259
6425,21,Male,Business,2.52,5,Entrepreneur,112479,Yes,573,454,Self-funded,Executive,137487,Domestic,Entrepreneurship,On-Campus,No,25008,0.238095238
6426,28,Female,Engineering,2.8,8,Manager,45713,No,452,307,Scholarship,Executive,167541,Domestic,Career Growth,Online,Yes,121828,0.285714286
6427,23,Male,Science,2.67,6,Entrepreneur,38975,No,516,415,Employer,Consultant,185106,International,Entrepreneurship,Online,Yes,146131,0.260869565
6428,24,Other,Science,3.61,1,Entrepreneur,36958,No,314,241,Employer,Marketing Director,99669,International,Career Growth,Online,No,62711,0.041666667
6429,29,Female,Engineering,3.85,0,Entrepreneur,108350,Yes,730,153,Employer,Finance Manager,138451,Domestic,Career Growth,Online,No,30101,0
6430,24,Male,Science,3.52,7,Consultant,36647,No,700,247,Employer,Executive,152098,Domestic,Entrepreneurship,On-Campus,Yes,115451,0.291666667
6431,30,Female,Arts,2.88,0,Analyst,109031,No,762,313,Employer,Consultant,129007,International,Networking,On-Campus,Yes,19976,0
6432,32,Male,Economics,3.01,7,Consultant,103615,Yes,474,412,Employer,Startup Founder,96517,Domestic,Skill Enhancement,Online,No,-7098,0.21875
6433,25,Male,Business,2.25,8,Entrepreneur,81328,No,704,301,Loan,Marketing Director,72975,International,Skill Enhancement,Online,No,-8353,0.32
6434,27,Male,Economics,3.49,0,Manager,43976,No,253,282,Self-funded,Startup Founder,172083,International,Networking,Online,Yes,128107,0
6435,24,Male,Business,3.19,6,Entrepreneur,45679,Yes,494,196,Employer,Executive,138124,International,Networking,On-Campus,Yes,92445,0.25
6436,34,Male,Science,3.8,4,Analyst,108427,No,798,29,Employer,Executive,160796,International,Networking,On-Campus,Yes,52369,0.117647059
6437,21,Female,Engineering,2.4,7,Consultant,83802,No,647,79,Self-funded,Consultant,90801,International,Career Growth,On-Campus,Yes,6999,0.333333333
6438,29,Female,Engineering,3.52,3,Analyst,61501,No,493,183,Self-funded,Finance Manager,161599,International,Skill Enhancement,Online,Yes,100098,0.103448276
6439,24,Male,Science,3.37,1,Consultant,80095,No,420,226,Loan,Executive,100010,Domestic,Networking,Online,Yes,19915,0.041666667
6440,29,Female,Business,2.53,6,Analyst,39283,Yes,275,381,Self-funded,Executive,77501,Domestic,Skill Enhancement,Online,Yes,38218,0.206896552
6441,26,Female,Science,3.33,6,Analyst,107069,Yes,461,353,Loan,Finance Manager,181303,International,Entrepreneurship,On-Campus,Yes,74234,0.230769231
6442,21,Other,Business,3.85,7,Consultant,64511,Yes,414,80,Scholarship,Consultant,107514,International,Entrepreneurship,Online,No,43003,0.333333333
6443,32,Female,Science,3.84,8,Consultant,99518,No,291,40,Loan,Marketing Director,91774,Domestic,Skill Enhancement,Online,No,-7744,0.25
6444,23,Male,Science,3.44,5,Consultant,60412,Yes,287,359,Self-funded,Executive,151354,International,Entrepreneurship,On-Campus,Yes,90942,0.217391304
6445,31,Male,Science,2.1,2,Engineer,64448,No,791,5,Scholarship,Startup Founder,134252,International,Career Growth,On-Campus,Yes,69804,0.064516129
6446,22,Female,Engineering,3.74,4,Analyst,112011,Yes,676,314,Self-funded,Marketing Director,177414,International,Entrepreneurship,Online,No,65403,0.181818182
6447,29,Male,Business,3.32,2,Engineer,66787,Yes,281,354,Employer,Marketing Director,182975,Domestic,Career Growth,On-Campus,No,116188,0.068965517
6448,32,Male,Science,2.62,9,Engineer,101305,Yes,700,445,Loan,Marketing Director,157586,International,Skill Enhancement,On-Campus,Yes,56281,0.28125
6449,21,Male,Economics,2.37,8,Entrepreneur,72478,No,444,406,Scholarship,Consultant,91571,International,Skill Enhancement,On-Campus,No,19093,0.380952381
6450,33,Male,Economics,2.23,4,Engineer,89920,Yes,547,37,Employer,Startup Founder,111566,Domestic,Entrepreneurship,On-Campus,Yes,21646,0.121212121
6451,34,Male,Engineering,2.1,6,Engineer,88759,No,631,74,Scholarship,Finance Manager,177759,International,Networking,Online,No,89000,0.176470588
6452,29,Male,Arts,3.51,9,Consultant,69542,No,766,121,Loan,Consultant,122545,International,Networking,Online,Yes,53003,0.310344828
6453,29,Male,Engineering,2.47,6,Consultant,35316,Yes,732,31,Scholarship,Consultant,187100,Domestic,Networking,On-Campus,No,151784,0.206896552
6454,28,Female,Arts,2.05,6,Manager,51858,No,528,250,Loan,Executive,82189,International,Entrepreneurship,Online,No,30331,0.214285714
6455,28,Female,Engineering,2.79,9,Analyst,70149,No,479,14,Employer,Marketing Director,199319,Domestic,Entrepreneurship,Online,Yes,129170,0.321428571
6456,31,Male,Economics,2.97,3,Engineer,86527,No,761,290,Employer,Marketing Director,166592,International,Career Growth,On-Campus,No,80065,0.096774194
6457,34,Male,Science,2.34,3,Engineer,104356,Yes,611,53,Employer,Finance Manager,69524,Domestic,Skill Enhancement,On-Campus,Yes,-34832,0.088235294
6458,32,Male,Business,2.09,2,Analyst,49400,No,641,339,Scholarship,Finance Manager,105994,Domestic,Entrepreneurship,On-Campus,No,56594,0.0625
6459,21,Male,Science,2.38,3,Consultant,69843,Yes,575,101,Self-funded,Consultant,196285,International,Networking,On-Campus,Yes,126442,0.142857143
6460,31,Male,Economics,3.36,8,Consultant,33080,No,524,21,Scholarship,Consultant,170978,International,Networking,On-Campus,Yes,137898,0.258064516
6461,28,Male,Business,2.16,4,Analyst,67005,Yes,355,293,Loan,Startup Founder,121811,International,Entrepreneurship,Online,No,54806,0.142857143
6462,30,Female,Arts,3.11,5,Analyst,74815,No,677,408,Scholarship,Executive,180970,International,Entrepreneurship,Online,No,106155,0.166666667
6463,34,Female,Arts,2.29,3,Consultant,66520,No,752,96,Loan,Finance Manager,64578,International,Networking,On-Campus,Yes,-1942,0.088235294
6464,23,Male,Economics,2.39,0,Analyst,82635,No,639,320,Employer,Consultant,141308,International,Career Growth,Online,Yes,58673,0
6465,31,Male,Business,2.79,6,Consultant,41357,No,508,350,Loan,Consultant,138722,International,Entrepreneurship,On-Campus,Yes,97365,0.193548387
6466,27,Female,Science,2.2,6,Analyst,72325,No,745,229,Self-funded,Executive,115095,International,Career Growth,On-Campus,Yes,42770,0.222222222
6467,31,Female,Economics,2.35,5,Consultant,110159,No,666,358,Loan,Finance Manager,102112,International,Career Growth,On-Campus,No,-8047,0.161290323
6468,21,Female,Arts,2.7,3,Manager,70627,No,631,273,Loan,Marketing Director,166431,Domestic,Entrepreneurship,Online,No,95804,0.142857143
6469,21,Female,Economics,2.66,9,Consultant,44233,No,659,302,Loan,Executive,112747,International,Networking,Online,Yes,68514,0.428571429
6470,30,Male,Science,3.5,7,Consultant,45262,No,533,228,Employer,Finance Manager,162511,International,Career Growth,Online,Yes,117249,0.233333333
6471,33,Male,Engineering,2.15,7,Engineer,31555,Yes,420,159,Loan,Executive,117476,Domestic,Skill Enhancement,On-Campus,No,85921,0.212121212
6472,25,Female,Engineering,3.72,0,Consultant,76931,Yes,777,50,Employer,Executive,153901,International,Career Growth,Online,Yes,76970,0
6473,25,Male,Science,3.63,8,Analyst,93712,Yes,338,178,Employer,Marketing Director,112715,Domestic,Skill Enhancement,Online,Yes,19003,0.32
6474,28,Other,Business,3.53,7,Entrepreneur,89560,No,436,299,Self-funded,Finance Manager,145930,Domestic,Skill Enhancement,Online,Yes,56370,0.25
